uuid,longitude,latitude,start_date,end_date,type,subtype,comments,nthumbsup,reliability,reportrating,confidence,duration,xcenter,ycenter,start_time,end_time,event
ff1fe042-2692-38c0-98e9-b36beb6533aa,-43.38946200000003,-22.919436000000008,2019-02-13 13:47:00,2019-02-13 14:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,QUEDA DE ÁRVORE.(200903),0.0,6.0,0,0.0,0 days 00:40:00,665163.4405852463,7464494.439254343,1550065620000.0,1550068020000.0,15
ff780a3d-5490-3574-8ecc-11c084bb38c8,-43.389461999999895,-22.919436000000072,2019-02-13 14:56:00,2019-02-13 18:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,QUEDA DE ÁRVORE.(200903),0.0,6.0,0,0.0,0 days 04:00:00,665163.4405852612,7464494.439254336,1550069760000.0,1550084160000.0,15
019b9b6d-5ae5-3a4e-9c12-104e0fe24564,-43.34422,-22.867698,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,669868.4039840098,7470171.897215298,1550326020000.0,1550326560000.0,19
0381df59-fc6e-3652-8405-67fdd5e3e0ea,-43.34449899999999,-22.867542000000004,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,669839.96946042,7470189.49271769,1550326020000.0,1550326560000.0,19
039052ac-4d5f-30fb-874e-5bef21a93054,-43.259023000000155,-22.99886200000016,2019-02-17 09:56:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Vira Lata.(200441),0.0,6.0,0,0.0,0 days 06:01:00,678438.6843489135,7455546.767942471,1550397360000.0,1550419020000.0,18
05767d57-ae20-3124-ad13-45cd261b5e1e,-43.36185899999728,-22.835493999999155,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,2.254762898067028,8.254762898067026,0,0.7149214295647337,4 days 23:59:00,668098.0540316049,7473758.052458728,1550188620000.0,1550620560000.0,17
085ca5f5-0bb6-3019-a640-8af6aa09e32f,-43.25078900000021,-22.99905299999972,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,679282.5457799804,7455515.569139717,1550448780000.0,1550478420000.0,18
09b09bf1-121b-35aa-a401-4f83061247ff,-43.23585600000365,-22.996362000001408,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.0,6.0,0,0.0,2 days 23:48:00,680817.0021779602,7455795.216222104,1550188620000.0,1550447100000.0,16
0a714064-881a-3f28-b3fc-f15a661ad15e,-43.204976,-22.98422900000001,2019-02-16 20:57:00,2019-02-16 22:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.491666666666666,0,0.0,0 days 01:59:00,683999.2306177801,7457100.368898767,1550350620000.0,1550357760000.0,20
0aefdede-7fb4-3660-890f-7287b6473362,-43.20073299999997,-22.984464000000077,2019-02-16 20:57:00,2019-02-16 22:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 01:59:00,684433.9407715511,7457069.015627477,1550350620000.0,1550357760000.0,20
0e0ef0ca-3ec1-3f93-a2e6-3e9f050332c7,-43.36310399999408,-22.836721999998574,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,6.59041000694927,10.0,0,3.469909659485754,4 days 23:59:00,667968.7656651721,7473623.494651083,1550188620000.0,1550620560000.0,17
0fbba48f-d5e2-3b01-afb1-f822fde0b02a,-43.198607,-22.984581000000034,2019-02-16 20:56:00,2019-02-16 22:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 02:00:00,684651.7576061266,7457053.383937199,1550350560000.0,1550357760000.0,20
14576b1f-a5c2-3c24-b87a-803825355583,-43.232205,-22.913239,2019-02-17 20:36:00,2019-02-17 20:36:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 00:00:00,681302.0939039835,7464995.416562011,1550435760000.0,1550435760000.0,21
16129bbf-46f1-38d7-9db9-b32f8bfb2ec3,-43.17220099999979,-22.908948999999858,2019-02-17 09:56:00,2019-02-17 15:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200465),0.0,6.0,0,0.0,0 days 06:02:00,687463.3464701416,7465395.261279797,1550397360000.0,1550419080000.0,22
180a0567-fa15-3fb5-a83f-86c0c8c50bfd,-43.362681000003406,-22.835779999996728,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,1.697690595436839,7.697690595436839,0,0.486644407345576,4 days 23:59:00,668013.3369221924,7473727.320026373,1550188620000.0,1550620560000.0,17
232b735a-9557-33a9-899d-7ab8e6a70509,-43.23092000000001,-22.915937,2019-02-17 20:36:00,2019-02-17 20:36:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 00:00:00,681430.3178421436,7464695.067509177,1550435760000.0,1550435760000.0,21
23539f8e-d53b-3433-8365-a16c7d7dc3cc,-43.256763999998725,-22.83771100000012,2019-02-14 23:57:00,2019-02-18 00:39:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT Transbrasil,0.0,6.0,0,0.0,3 days 00:42:00,678881.7625603415,7473388.994959072,1550188620000.0,1550450340000.0,3
2456e0d5-89bf-343d-b7f2-8160e583d3c1,-43.2425009999999,-22.932386999999924,2019-02-16 20:56:00,2019-02-16 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Carnavalesco Nem Muda Nem Sai de Cima.(199848),0.0,6.0,0,0.0,0 days 03:00:00,680220.5797186383,7462887.713955155,1550350560000.0,1550361360000.0,23
24df386a-8ef0-3538-8191-159f950b7222,-43.25907499999796,-22.836121000000247,2019-02-17 22:19:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras BRT TransBrasil,0.0,6.0,0,0.0,2 days 01:37:00,678646.6453758054,7473567.861036683,1550441940000.0,1550620560000.0,3
253f91db-4691-3b92-8457-c28e634fcf5b,-43.231029,-22.913934,2019-02-17 20:36:00,2019-02-17 20:36:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 00:00:00,681421.8039513939,7464917.005279877,1550435760000.0,1550435760000.0,21
264e904f-81e3-362e-ad6c-90e9d7418449,-43.23775999999999,-22.99726799999981,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,680620.6015483193,7455697.236586785,1550448780000.0,1550478420000.0,16
2acdc7b8-be63-3813-a59b-8156fc799f5a,-43.244708999999936,-22.934963000000018,2019-02-16 17:55:00,2019-02-16 19:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Carnavalesco Nem Muda Nem Sai de Cima.(199846),0.0,6.0,0,0.0,0 days 02:03:00,679990.7070251192,7462605.165929191,1550339700000.0,1550347080000.0,23
2cc42e4c-2984-3941-928f-1bdfea0bfabe,-43.258121000000294,-22.99874799999998,2019-02-16 09:55:00,2019-02-16 15:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Primeiro Amor.(200440),0.0,6.0,0,0.0,0 days 06:01:00,678531.3033284375,7455558.2933578985,1550310900000.0,1550332560000.0,18
30a91321-2964-3a48-bfa3-26465359c8e8,-43.205095000000036,-22.986402,2019-02-16 18:55:00,2019-02-16 21:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 02:32:00,683984.0850629647,7456859.8855516175,1550343300000.0,1550352420000.0,20
31301577-89db-3f64-9557-6a5d9d78120d,-43.2355180000002,-22.995879000000052,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,680852.2970485653,7455848.2849093275,1550448780000.0,1550478420000.0,16
326d1cd9-c456-3d50-8ae6-53294464809a,-43.25571499999961,-22.998546000000097,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,678778.2221354891,7455577.729212044,1550448780000.0,1550478420000.0,18
32c35731-6382-30dd-9cdd-cc977dc0fda8,-43.23551800000119,-22.99587899999852,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.0,6.0,0,0.0,2 days 23:48:00,680852.2970484663,7455848.284909498,1550188620000.0,1550447100000.0,16
3571b1eb-06d8-36a9-8eae-0d060a643668,-43.17504700000025,-22.90343699999997,2019-02-17 09:56:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200464),0.0,6.0,0,0.0,0 days 06:01:00,687178.9544757105,7466009.272173448,1550397360000.0,1550419020000.0,22
36c19bdc-659d-3fe1-96ce-5e24a3f49750,-43.23091999999998,-22.915937000000053,2019-02-17 16:55:00,2019-02-17 20:26:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 03:31:00,681430.3178421468,7464695.0675091725,1550422500000.0,1550435160000.0,21
3bb990df-4c6a-339c-bfe2-24d7c99e10c4,-43.34310900000001,-22.868711999999995,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,669981.142931144,7470058.335532061,1550326020000.0,1550326560000.0,19
3c541c95-57e6-3a24-bb6a-2660ef92a4b5,-43.342807,-22.869549000000006,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,670011.0892335306,7469965.305775119,1550326020000.0,1550326560000.0,19
3da5db6f-476e-3f21-a407-54a8e4fa13ae,-43.233419000000076,-22.91087299999995,2019-02-17 21:40:00,2019-02-17 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 02:16:00,681180.7063829213,7465258.912479946,1550439600000.0,1550447760000.0,21
3f3a1571-0229-3441-b08f-3df918b3c3c5,-43.243691,-23.000181,2019-02-18 08:42:00,2019-02-18 08:42:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:00:00,680008.706332867,7455381.958709934,1550479320000.0,1550479320000.0,16
3f7f1c9d-bc0d-32c9-a3a7-defb59901011,-43.1754359999999,-22.902900000000034,2019-02-17 09:56:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200464),0.0,6.0,0,0.0,0 days 06:01:00,687139.7838828535,7466069.233164848,1550397360000.0,1550419020000.0,22
439405d5-719c-37c3-98f4-b1ca14d9ffcc,-43.23102899999985,-22.913934000000076,2019-02-17 16:55:00,2019-02-17 20:26:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 03:31:00,681421.8039514075,7464917.005279869,1550422500000.0,1550435160000.0,21
45a0fb97-eeb7-3707-9006-73141b29de70,-43.20292400000007,-22.985445000000013,2019-02-16 20:26:00,2019-02-16 21:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 01:32:00,684207.9696932386,7456963.135880811,1550348760000.0,1550354280000.0,20
47084b92-1626-312d-91ef-47ec33af4d04,-43.20285799999998,-22.984347999999965,2019-02-16 20:55:00,2019-02-16 22:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 02:01:00,684216.2249097663,7457084.532139075,1550350500000.0,1550357760000.0,20
4727f7bc-d0b4-3bcb-adde-86387e9016cd,-43.342575,-22.870181,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,670034.1077488321,7469895.056445844,1550326020000.0,1550326560000.0,19
477a6f18-c357-3447-ad48-729eb4fd410a,-43.25078900000268,-22.99905300000202,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.0,6.0,0,0.0,2 days 23:48:00,679282.545779724,7455515.569139465,1550188620000.0,1550447100000.0,18
48550930-9883-3bc0-b869-9cee83f0354a,-43.19872300000015,-22.986725000000078,2019-02-16 18:55:00,2019-02-16 21:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 02:32:00,684636.9485683889,7456816.108144398,1550343300000.0,1550352420000.0,20
49842773-c9e9-34e7-a25f-ed035c937730,-43.25078900000021,-22.99905299999972,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,679282.5457799804,7455515.569139717,1550448780000.0,1550478420000.0,18
4ab2530f-3595-383b-a4c1-d7e9c528dc5a,-43.235856,-22.996362,2019-02-18 08:42:00,2019-02-18 08:42:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:00:00,680817.0021783371,7455795.216222254,1550479320000.0,1550479320000.0,16
4d88f242-3afa-3c47-90fb-494bfaf90609,-43.2594570000001,-22.99893100000007,2019-02-16 09:55:00,2019-02-16 15:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Primeiro Amor.(200440),0.0,6.0,0,0.0,0 days 06:01:00,678394.1019140597,7455539.655507546,1550310900000.0,1550332560000.0,18
4f7e099f-f0f1-3b03-a653-6405f7e9a3e8,-43.21935700000048,-22.88936699999831,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras da TransBrasil,0.0,6.0,0,0.0,4 days 23:59:00,682652.0403296343,7467623.0084008025,1550188620000.0,1550620560000.0,5
4f9406a5-c8f5-3b70-86d6-6b88b29cf132,-43.245031000000154,-22.93343700000005,2019-02-16 20:56:00,2019-02-16 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Carnavalesco Nem Muda Nem Sai de Cima.(199847),0.0,6.0,0,0.0,0 days 03:00:00,679959.6988810131,7462774.542216278,1550350560000.0,1550361360000.0,23
5137026d-7d2d-39f1-b6e3-9d1c0f197130,-43.172973000000255,-22.906783999999863,2019-02-17 09:56:00,2019-02-17 15:59:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200465),0.0,6.0,0,0.0,0 days 06:03:00,687387.1263402342,7465635.992505683,1550397360000.0,1550419140000.0,22
5226241c-28c6-3ee0-8551-5de37aea1c6d,-43.242973000000134,-22.934575000000116,2019-02-16 20:57:00,2019-02-16 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Carnavalesco Nem Muda Nem Sai de Cima.(199849),0.0,6.0,0,0.0,0 days 02:59:00,680169.2723032886,7462646.003870432,1550350620000.0,1550361360000.0,23
562d5422-4981-3f05-8be3-4280c1b14ff0,-43.22106499999553,-22.889240999997806,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras da TransBrasil,0.0,6.0,0,0.0,4 days 23:59:00,682476.9687439804,7467639.079055016,1550188620000.0,1550620560000.0,5
5718484f-39f3-3a7f-9960-64803fe3b1ee,-43.17285300000002,-22.907097999999863,2019-02-17 09:56:00,2019-02-17 15:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200465),0.0,6.0,0,0.0,0 days 06:02:00,687399.0051875089,7465601.067943899,1550397360000.0,1550419080000.0,22
5753064f-cb5e-3d4e-ba94-f8661fca4d93,-43.34295400000001,-22.869188000000005,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,669996.454992826,7470005.449051106,1550326020000.0,1550326560000.0,19
59bd64cb-e7e6-3d8d-9606-e79d1e15276d,-43.342807,-22.869549000000006,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,670011.0892335306,7469965.305775119,1550326020000.0,1550326560000.0,19
5a5bf0e5-8262-3d0e-bb70-bd77b52ed82e,-43.17611799999979,-22.90193199999995,2019-02-17 09:55:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200464),0.0,6.0,0,0.0,0 days 06:02:00,687071.1450899083,7466177.294523329,1550397300000.0,1550419020000.0,22
5c373b7f-ce32-348f-b354-9265f4abf7dc,-43.231029,-22.913934,2019-02-17 20:35:00,2019-02-17 20:35:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 00:00:00,681421.8039513939,7464917.005279877,1550435700000.0,1550435700000.0,21
5c4d39cf-493c-3075-acf9-e51293413f2a,-43.23551800000119,-22.99587899999852,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.0,6.0,0,0.0,2 days 23:48:00,680852.2970484663,7455848.284909498,1550188620000.0,1550447100000.0,16
5e8a0746-cb6c-3246-9eff-3367e0e144f1,-43.176370999999676,-22.901466000000077,2019-02-17 09:55:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200464),0.0,6.0,0,0.0,0 days 06:02:00,687045.8287278493,7466229.219919294,1550397300000.0,1550419020000.0,22
5ea38b22-a075-304e-80ba-199661c2902e,-43.22288799999887,-22.88870300000196,2019-02-14 23:57:00,2019-02-19 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras da TransBrasil,21.324621159460584,10.0,0,5.0,4 days 23:59:00,682290.6485435504,7467700.913098734,1550188620000.0,1550620560000.0,5
5fda3fc3-971a-3ccf-8656-037bf36ff28d,-43.25078900000001,-22.999053,2019-02-18 08:42:00,2019-02-18 08:42:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:00:00,679282.5457800012,7455515.569139685,1550479320000.0,1550479320000.0,18
66149a92-6819-355e-acae-ddee4b6f16ae,-43.2355180000002,-22.995879000000052,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,680852.2970485653,7455848.2849093275,1550448780000.0,1550478420000.0,16
6673ff98-8f43-35f7-8a9f-d3a8c9f5edbe,-43.25078900000001,-22.999053,2019-02-18 08:42:00,2019-02-18 08:42:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:00:00,679282.5457800012,7455515.569139685,1550479320000.0,1550479320000.0,18
66a91705-7c06-34f2-89a9-e33b515b9ff4,-43.17645900000015,-22.90130000000021,2019-02-17 09:55:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200464),0.0,6.0,0,0.0,0 days 06:02:00,687037.028361336,7466247.714234509,1550397300000.0,1550419020000.0,22
6cfe7bd5-ec1c-3389-a301-5a0c58776b64,-43.198607,-22.984581,2019-02-16 23:22:00,2019-02-16 23:22:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 00:00:00,684651.757606126,7457053.383937202,1550359320000.0,1550359320000.0,20
6e9148a7-f1c4-3044-8b30-0b27921c64be,-43.172672000000226,-22.907592999999924,2019-02-17 09:55:00,2019-02-17 15:59:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200465),0.0,6.0,0,0.0,0 days 06:04:00,687416.8929255782,7465546.022089389,1550397300000.0,1550419140000.0,22
703a60fb-8f32-31d9-a51e-1588945ece7d,-43.24369099999974,-23.000180999999948,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,680008.7063328931,7455381.9587099375,1550448780000.0,1550478420000.0,16
71a371f3-8dc4-3f1c-a15d-2cd570554774,-43.205047999999906,-22.98534399999999,2019-02-16 20:26:00,2019-02-16 21:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 01:32:00,683990.3376051842,7456976.986895017,1550348760000.0,1550354280000.0,20
71cb1593-0711-3bd9-a449-f17ff69224cb,-43.258121000000315,-22.99874799999998,2019-02-17 09:55:00,2019-02-17 15:57:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Vira Lata.(200441),0.0,6.0,0,0.0,0 days 06:02:00,678531.3033284361,7455558.2933578985,1550397300000.0,1550419020000.0,18
71cb4925-2ba2-36a8-90dc-2d3be98bd04d,-43.235518,-22.995879,2019-02-18 08:42:00,2019-02-18 08:42:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:00:00,680852.2970485856,7455848.284909332,1550479320000.0,1550479320000.0,16
73cda482-69ca-3af6-876a-639609f88fef,-43.25571500000407,-22.99854600000156,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,1.9181775918177597,7.918177591817759,0,0.9181775918177592,2 days 23:48:00,678778.22213503,7455577.729211887,1550188620000.0,1550447100000.0,18
7880865c-d41c-3343-86a0-c08b31523949,-43.34310900000001,-22.868711999999995,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,669981.142931144,7470058.335532061,1550326020000.0,1550326560000.0,19
7b6b020a-7c4a-300e-b816-084600acdf29,-43.205048,-22.985344,2019-02-16 22:21:00,2019-02-16 22:21:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Banda de Ipanema,0.0,6.0,0,0.0,0 days 00:00:00,683990.3376051757,7456976.986895017,1550355660000.0,1550355660000.0,20
7e23b4d5-3722-3d8c-b281-93bff9a44f3d,-43.25078900000268,-22.99905300000202,2019-02-14 23:57:00,2019-02-17 23:44:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.6530327678363932,6.653032767836393,0,0.0,2 days 23:47:00,679282.545779724,7455515.569139465,1550188620000.0,1550447040000.0,18
7e8b1c7a-6734-3f00-8050-aa7d00f633ac,-43.2594570000001,-22.99893100000007,2019-02-17 09:56:00,2019-02-17 15:59:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Bloco Vira Lata.(200441),0.2554945054945055,6.2554945054945055,0,0.0,0 days 06:03:00,678394.1019140597,7455539.655507546,1550397360000.0,1550419140000.0,18
814602a6-6aee-33b1-96ed-b3d887206d40,-43.23220500000009,-22.913239000000054,2019-02-17 16:55:00,2019-02-17 20:26:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 03:31:00,681302.0939039735,7464995.416562006,1550422500000.0,1550435160000.0,21
824a2065-f9af-3a92-a6d3-9233b8a46f18,-43.24369099999974,-23.000180999999948,2019-02-18 00:13:00,2019-02-18 08:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 08:14:00,680008.7063328931,7455381.9587099375,1550448780000.0,1550478420000.0,16
82c1ae65-3968-3066-b59d-a8d0a2707b77,-43.23775999999867,-22.997268000001696,2019-02-14 23:57:00,2019-02-17 23:45:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Obras na via,0.0,6.0,0,0.0,2 days 23:48:00,680620.6015484511,7455697.2365865735,1550188620000.0,1550447100000.0,16
84492f49-960f-3d88-ab0f-be53202d9d6d,-43.2339009999999,-22.912291000000057,2019-02-17 21:40:00,2019-02-17 23:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 02:16:00,681129.3765215848,7465102.483304674,1550439600000.0,1550447760000.0,21
8712a334-e665-3368-8588-62cf4ffd1103,-43.17300400000019,-22.906697999999853,2019-02-17 09:56:00,2019-02-17 15:59:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200465),0.0,6.0,0,0.0,0 days 06:03:00,687384.0643420448,7465645.555451931,1550397360000.0,1550419140000.0,22
8983a8fe-6b70-3d14-bed2-c802e578bd56,-43.22879199999989,-22.91526900000006,2019-02-17 16:55:00,2019-02-17 20:26:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 03:31:00,681649.4970957072,7464766.412099954,1550422500000.0,1550435160000.0,21
8991925e-2ec6-317e-9a4c-1ac245747825,-43.22905199999993,-22.915120000000023,2019-02-17 16:55:00,2019-02-17 20:26:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Final da Taça Guanabara,0.0,6.0,0,0.0,0 days 03:31:00,681623.0249942018,7464783.232818493,1550422500000.0,1550435160000.0,21
8b9f87a6-10fd-3798-924b-8a778bd5481a,-43.17262200000004,-22.908225000000076,2019-02-17 09:56:00,2019-02-17 15:58:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200466),0.0,6.0,0,0.0,0 days 06:02:00,687421.1531560897,7465475.9720069375,1550397360000.0,1550419080000.0,22
8bb21852-c195-3e79-b14b-beef0fa8acc3,-43.342575,-22.870181,2019-02-16 14:07:00,2019-02-16 14:16:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Ensaio GRES Portela,0.0,6.0,0,0.0,0 days 00:09:00,670034.1077488321,7469895.056445844,1550326020000.0,1550326560000.0,19
8d06af86-6355-3c38-bbd3-3d3738a285e8,-43.17304100000001,-22.907068999999915,2019-02-17 09:56:00,2019-02-17 14:56:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,Giro do Arar - Nego do Arar.(200466),0.0,6.0,0,0.0,0 days 05:00:00,687379.7584915856,7465604.5188119,1550397360000.0,1550415360000.0,22
8d0a51a7-b23a-3757-9904-b153f53e662f,-43.255715,-22.998545999999997,2019-02-18 09:20:00,2019-02-18 09:27:00,ROAD_CLOSED,ROAD_CLOSED_EVENT,OBRAS NA VIA,0.0,6.0,0,0.0,0 days 00:07:00,678778.2221354494,7455577.729212055,1550481600000.0,1550482020000.0,18
