uuid,longitude,latitude,type,subtype,comments,start_date,end_date,alerts,duration,type_subtype,xcenter,ycenter,start_time,end_time,event
37417b46-41cc-3519-9aa6-747ed4540a2d,-43.182456,-22.907248000000006,road_closed,road_closed_event,bloco enxota vou,2019-03-05 17:55:00,2019-03-05 23:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,686413.6480546122,7465596.65774986,1551808500000.0,1551830280000.0,39
37475328-2741-34e0-8904-2ee0fe5caf6f,-43.276588,-22.871285,road_closed,road_closed_event,obras emergenciais prefeitura rio,2019-03-26 12:25:00,2019-03-31 23:56:00,7874,-6 days +12:29:00.000000000,road_closed_road_closed_event,676803.6471928001,7469695.146111246,1553603100000.0,1554076560000.0,33
37587cbb-2341-32ad-b61d-6279fd6403c7,-43.174395,-22.963046,road_closed,road_closed_event,reveillon,2018-12-31 16:56:00,2019-01-01 11:56:00,1141,-1 days +05:00:00.000000000,road_closed_road_closed_event,687163.8601714976,7459407.449964315,1546275360000.0,1546343760000.0,8
37592633-a485-314a-b8c1-da1fa24f903f,-43.189514,-22.983674,road_closed,road_closed_event,reveillon,2019-01-01 18:37:00,2019-01-01 19:37:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,685585.2917069881,7457142.345041969,1546367820000.0,1546371420000.0,8
3759b98a-734e-3d65-abd6-41a3742bd1be,-43.183235,-22.970825,road_closed,road_closed_event,reveillon,2019-01-01 10:35:00,2019-01-01 11:34:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,686246.6945187005,7458557.262472944,1546338900000.0,1546342440000.0,8
37640cc7-9ce8-3f39-987c-fbbd14a7bf12,-43.218305,-22.918694,road_closed,road_closed_event,cordao alegria tijuca,2019-03-02 20:56:00,2019-03-03 00:57:00,242,-1 days +19:59:00.000000000,road_closed_road_closed_event,682720.6591783508,7464374.149773544,1551560160000.0,1551574620000.0,46
3769b688-74f7-3375-a924-e0801d595cdf,-43.176371,-22.901466,road_closed,road_closed_event,cordao bola preta,2019-03-02 11:17:00,2019-03-02 12:17:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,687045.8287278162,7466229.219919303,1551525420000.0,1551529020000.0,23
376b0322-192b-3ec5-8c37-9b452cd5c4dd,-43.189242,-22.984616,road_closed,road_closed_event,bloco folia galo,2019-03-03 18:55:00,2019-03-03 21:57:00,183,-1 days +20:58:00.000000000,road_closed_road_closed_event,685611.8920396457,7457037.685432164,1551639300000.0,1551650220000.0,139
376d20a0-51e7-3b93-a35d-46778c355191,-43.17822,-22.95031,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-02-18 09:22:00,2019-02-18 10:30:00,69,-1 days +22:52:00.000000000,weatherhazard_no_subtype,686789.1192735145,7460822.685579913,1550481720000.0,1550485800000.0,104
377f427e-e805-3c84-90aa-fee3f90bc92d,-43.202505,-22.904641,road_closed,road_closed_event,associacao recreativa e cultural bloco carnavalesco unidos rego barros,2019-03-10 18:55:00,2019-03-10 23:56:00,302,-1 days +18:59:00.000000000,road_closed_road_closed_event,684360.4028676699,7465910.612665372,1552244100000.0,1552262160000.0,10
37834665-f846-33ae-8d15-85207a439aeb,-43.203733,-22.900425,road_closed,road_closed_event,bloco pinto sarado,2019-02-23 18:55:00,2019-02-23 22:56:00,242,-1 days +19:59:00.000000000,road_closed_road_closed_event,684240.1217850733,7466379.016131664,1550948100000.0,1550962560000.0,31
3797a3d9-55d9-3434-9648-782d221820dc,-43.174753,-22.917546,road_closed,road_closed_event,bloco sargento pimenta,2019-03-04 14:43:00,2019-03-04 15:58:00,75,-1 days +22:45:00.000000000,road_closed_road_closed_event,687189.7333624505,7464446.497282825,1551710580000.0,1551715080000.0,130
3799b9a9-b790-3377-8acf-4bf69ac9b68d,-43.177688,-22.914215,weatherhazard,no_subtype,buraco via,2019-02-19 19:24:00,2019-02-19 19:53:00,30,-1 days +23:31:00.000000000,weatherhazard_no_subtype,686893.23045924,7464819.098112753,1550604240000.0,1550605980000.0,60
37ac3a5f-f354-300e-ac48-d8a85dd050bf,-43.189663,-22.982674,road_closed,road_closed_event,reveillon,2019-01-07 13:02:00,2019-01-07 13:02:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,685571.38143977,7457253.27174885,1546866120000.0,1546866120000.0,8
37d39a0e-a0ce-303c-8c2d-c84ea3cf6c1f,-43.200772,-22.909407,road_closed,road_closed_event,carnaval rio,2019-03-02 12:18:00,2019-03-02 12:21:00,4,-1 days +23:57:00.000000000,road_closed_road_closed_event,684531.7362250669,7465380.668876095,1551529080000.0,1551529260000.0,22
37e02d9a-fb87-36f1-bb2a-86bcb49279bb,-43.197508,-22.912062,road_closed,road_closed_event,carnaval rio,2019-03-01 19:55:00,2019-03-06 08:00:00,6474,-5 days +11:55:00.000000000,road_closed_road_closed_event,684862.9728707598,7465082.564157372,1551470100000.0,1551859200000.0,22
37eba6d0-9211-3d4e-a532-f1dd98241093,-43.235317,-22.915586,road_closed,road_closed_event,obra via,2019-03-26 12:19:00,2019-03-31 23:56:00,7880,-6 days +12:23:00.000000000,road_closed_road_closed_event,680979.743851426,7464739.353311405,1553602740000.0,1554076560000.0,1
37f229da-2d32-3033-920e-792199caae5a,-43.230772,-22.922222,road_closed,road_closed_event,banda tijuca,2019-02-23 22:56:00,2019-02-24 00:58:00,123,-1 days +21:58:00.000000000,road_closed_road_closed_event,681437.1276613021,7463998.911595847,1550962560000.0,1550969880000.0,17
37f2c5d9-e1e7-3481-ab1f-16af5955eeaf,-43.306397,-22.844438,road_closed,road_closed_event,banda raizes vila penha,2019-03-04 01:02:00,2019-03-04 01:04:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,673779.07516795,7472703.420842862,1551661320000.0,1551661440000.0,123
381257d8-9212-3ba8-9ded-3dc9e342595a,-43.203918,-22.910332,road_closed,road_closed_event,desfile campeas,2019-03-09 16:55:00,2019-03-10 14:56:00,1322,-1 days +01:59:00.000000000,road_closed_road_closed_event,684207.7527404197,7465282.180510137,1552150500000.0,1552229760000.0,10
3823c5e0-a46e-31dd-b3a1-7b8bf443cbd9,-43.284474,-22.903496,road_closed,road_closed_event,banda constanca barbosa galo meier,2019-03-04 20:55:00,2019-03-04 21:42:00,48,-1 days +23:13:00.000000000,road_closed_road_closed_event,675952.9096830101,7466137.766754366,1551732900000.0,1551735720000.0,35
382d8f10-fa22-3c87-9478-62ab1a7b871a,-43.188761,-22.978298,road_closed,road_closed_event,reveillon,2019-01-01 06:33:00,2019-01-01 07:32:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685669.8466849069,7457736.720335346,1546324380000.0,1546327920000.0,8
383005fb-04b2-3770-a099-5cf6d249cb9d,-43.225522,-22.972917,road_closed,road_closed_event,desliga justica,2019-02-16 09:55:00,2019-02-16 15:59:00,365,-1 days +17:56:00.000000000,road_closed_road_closed_event,681907.8355324231,7458378.652066212,1550310900000.0,1550332740000.0,136
385564d4-4407-3e99-a253-422fc113026e,-43.176899,-22.908196,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,686982.4274746573,7465484.626100775,1553444220000.0,1553444280000.0,7
387362c3-0fb9-3224-8cbb-e4b52ca94878,-43.177827,-22.950236,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-01-28 09:33:00,2019-01-28 11:10:00,85,-1 days +22:23:00.000000000,weatherhazard_no_subtype,686829.5251739747,7460830.3802807415,1548667980000.0,1548673800000.0,129
38817b47-8c54-3479-b5a8-4528d12243e0,-43.18708400000001,-22.97504,road_closed,road_closed_event,reveillon,2019-01-01 02:31:00,2019-01-01 03:31:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,685846.2535668681,7458095.381656231,1546309860000.0,1546313460000.0,8
388548f0-8648-3a10-8bd1-4096d9716f62,-43.226886,-22.974501,road_closed,road_closed_event,desliga justica,2019-02-16 09:55:00,2019-02-16 15:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,681765.8565584207,7458204.935979817,1550310900000.0,1550332560000.0,136
38898e14-b1c9-3fac-a3fc-ab1c608a3d69,-43.204185,-22.909707,road_closed,road_closed_event,desfile campeas,2019-03-09 16:55:00,2019-03-10 14:56:00,1322,-1 days +01:59:00.000000000,road_closed_road_closed_event,684181.2074299883,7465351.72523246,1552150500000.0,1552229760000.0,10
38919716-3d36-3930-a01b-f7dbeabb3448,-43.182933,-22.970597,road_closed,road_closed_event,reveillon,2018-12-31 21:29:00,2018-12-31 22:29:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,686277.9740838687,7458582.127435513,1546291740000.0,1546295340000.0,8
3893da52-5daf-3fde-8644-3e54a2b388df,-43.177827,-22.950236,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-01-16 20:13:00,2019-01-18 15:18:00,2564,-2 days +04:55:00.000000000,weatherhazard_no_subtype,686829.5251739747,7460830.3802807415,1547669580000.0,1547824680000.0,19
38cea7dc-4072-39fa-81de-311b253fc452,-43.233935,-22.99267,road_closed,road_closed_event,remocao e poda arvores,2019-03-31 02:46:00,2019-03-31 07:56:00,311,-1 days +18:50:00.000000000,road_closed_road_closed_event,681018.8642630125,7456201.684144867,1554000360000.0,1554018960000.0,116
38e2e63c-171a-3172-ac95-9ea59b326c6d,-43.176459,-22.9013,road_closed,road_closed_event,cordao bola preta,2019-03-02 14:19:00,2019-03-02 15:20:00,57,-1 days +22:59:00.000000000,road_closed_road_closed_event,687037.0283613518,7466247.714234533,1551536340000.0,1551540000000.0,23
38eea8b8-6aea-3c81-bab1-1c1ba8e245be,-43.311356,-23.007086,road_closed,road_closed_event,alagamento via,2019-02-07 17:03:00,2019-02-07 21:56:00,294,-1 days +19:07:00.000000000,road_closed_road_closed_event,673063.3015302531,7454698.850928914,1549558980000.0,1549576560000.0,156
3903b264-48b7-3f53-845a-b351af6ffd3f,-43.202679,-22.911724,road_closed,road_closed_event,queda arvore,2019-03-15 01:51:00,2019-03-15 02:50:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,684332.9718541496,7465126.482912911,1552614660000.0,1552618200000.0,36
39049f7a-9492-3c39-ac81-7585eacc557f,-43.276588,-22.871285,road_closed,road_closed_event,obras emergenciais,2019-03-07 20:40:00,2019-03-08 16:14:00,1154,-1 days +04:26:00.000000000,road_closed_road_closed_event,676803.6471928001,7469695.146111246,1551991200000.0,1552061640000.0,24
3906289f-4f0b-3afc-b847-d9fbe079a4f8,-43.203366,-22.911912,road_closed,road_closed_event,queda arvore,2019-03-14 16:43:00,2019-03-14 17:43:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,684262.2427956418,7465106.525206782,1552581780000.0,1552585380000.0,36
3907a1c5-f505-3bf7-a01e-c666b3a6bb56,-43.17728,-22.964295,road_closed,road_closed_event,banda lido copacabana,2019-03-01 18:55:00,2019-03-02 00:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,686866.2982847069,7459272.8136091875,1551466500000.0,1551488160000.0,61
3913eb7d-2ec0-3ea2-aefa-991728b460d8,-43.177372,-22.902592,road_closed,road_closed_event,bloco distribui juizo,2019-02-28 00:23:00,2019-02-28 00:56:00,34,-1 days +23:27:00.000000000,road_closed_road_closed_event,686941.5897990095,7466105.801360689,1551313380000.0,1551315360000.0,66
391cedb9-606c-35b3-a198-661b32d4793b,-43.180699,-22.969084,road_closed,road_closed_event,reveillon,2018-12-31 18:22:00,2018-12-31 18:27:00,6,-1 days +23:55:00.000000000,road_closed_road_closed_event,686509.1249768371,7458746.836732588,1546280520000.0,1546280820000.0,8
391d2302-37cd-326d-b236-6ac554aaa076,-43.215926,-22.986143,road_closed,road_closed_event,bloco chaleira vidigal,2019-02-24 16:55:00,2019-02-24 20:57:00,243,-1 days +19:58:00.000000000,road_closed_road_closed_event,682873.9663864089,7456902.114943436,1551027300000.0,1551041820000.0,40
391e9ef6-751b-3c16-bf59-770e6660f649,-43.18708400000001,-22.97504,road_closed,road_closed_event,reveillon,2018-12-31 08:55:00,2018-12-31 17:37:00,523,-1 days +15:18:00.000000000,road_closed_road_closed_event,685846.2535668681,7458095.381656231,1546246500000.0,1546277820000.0,8
391fe75c-b31f-31e4-9ce0-72559834760e,-43.18171,-22.907027,weatherhazard,no_subtype,alteracao sentido circulacao rua carioca a rua visconde rio branco e a av nilo pecanha,2019-02-18 06:13:00,2019-02-18 06:58:00,46,-1 days +23:15:00.000000000,weatherhazard_no_subtype,686490.4808465615,7465620.185269802,1550470380000.0,1550473080000.0,60
3924e91b-a2c0-30f9-b633-0190065df0de,-43.183585,-22.90361,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,686302.7992327667,7466000.950719101,1553444220000.0,1553444280000.0,7
39334348-9539-3630-a99d-efbd8201d1e0,-43.18683400000001,-22.974709,road_closed,road_closed_event,reveillon,2019-01-01 14:36:00,2019-01-01 15:35:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685872.3405552198,7458131.719267562,1546353360000.0,1546356900000.0,8
393e62f6-c06d-39a0-953d-0afb91cbaf26,-43.180741,-22.903153,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 07:56:00,2019-03-24 15:57:00,482,-1 days +15:59:00.000000000,road_closed_road_closed_event,686595.191865351,7466047.953904251,1553414160000.0,1553443020000.0,7
393ee2ca-c30e-3d97-8a9c-1577ef351f12,-43.176118,-22.901932,road_closed,road_closed_event,cordao bola preta,2019-03-02 14:19:00,2019-03-02 15:19:00,60,-1 days +23:00:00.000000000,road_closed_road_closed_event,687071.1450898859,7466177.294523323,1551536340000.0,1551539940000.0,23
394626b3-b460-3f59-9944-33f2b17e3ad1,-43.281467,-22.902522,road_closed,road_closed_event,banda meier,2019-03-02 22:29:00,2019-03-03 00:57:00,149,-1 days +21:32:00.000000000,road_closed_road_closed_event,676262.6468300812,7466242.02217195,1551565740000.0,1551574620000.0,2
39646553-b64c-3d54-ac06-1e42105730f4,-43.251562,-22.840566,road_closed,road_closed_event,carnaval   piscinao ramos,2019-03-04 20:55:00,2019-03-04 21:44:00,50,-1 days +23:11:00.000000000,road_closed_road_closed_event,679411.935212793,7473066.533863006,1551732900000.0,1551735840000.0,4
39872873-d378-39d1-bd48-eeb3dcf1717f,-43.235518,-22.995879,road_closed,road_closed_event,obras pista,2019-02-11 15:28:00,2019-02-12 04:43:00,793,-1 days +10:45:00.000000000,road_closed_road_closed_event,680852.2970485856,7455848.284909332,1549898880000.0,1549946580000.0,56
399887b2-f172-37f1-8797-2c8b7a193b1b,-43.245787,-22.915855,road_closed,road_closed_event,bloco cultural   paus,2019-03-10 18:55:00,2019-03-11 00:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,679905.3857602135,7464722.4115345115,1552244100000.0,1552265880000.0,13
39b0cc8a-3b3c-3227-867e-2baefdb45499,-43.243964,-22.915402,road_closed,road_closed_event,ensaio,2019-01-25 02:09:00,2019-01-25 02:10:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,680092.9855572968,7464770.343293394,1548382140000.0,1548382200000.0,102
39ec46ca-d51a-3433-b9f8-a98a031c8692,-43.210298,-22.986089,road_closed,road_closed_event,reveillon,2018-12-31 23:55:00,2019-01-01 06:57:00,423,-1 days +16:58:00.000000000,road_closed_road_closed_event,683451.0605931827,7456901.065008746,1546300500000.0,1546325820000.0,8
39edb8ec-a406-3a8f-bc94-80e74f6fb867,-43.186339,-22.902575,road_closed,road_closed_event,sentido alteracao,2018-12-21 11:32:00,2019-01-21 14:24:00,24669,-32 days +21:08:00.000000000,road_closed_road_closed_event,686021.6780197807,7466119.048263041,1545391920000.0,1548080640000.0,38
39fad003-18a0-37a8-af9b-c8b4e1455f57,-43.202679,-22.911724,road_closed,road_closed_event,queda arvore,2019-03-14 12:40:00,2019-03-14 13:39:00,59,-1 days +23:01:00.000000000,road_closed_road_closed_event,684332.9718541496,7465126.482912911,1552567200000.0,1552570740000.0,36
39ff94d3-ae24-3f2a-8053-82d528787f4e,-43.263897,-22.833711,road_closed,road_closed_event,acesso fechado,2018-12-18 10:41:00,2018-12-26 23:48:00,12254,-9 days +10:53:00.000000000,road_closed_road_closed_event,678154.8637003711,7473840.557959236,1545129660000.0,1545868080000.0,118
3a134292-81fc-3de8-943d-7f106903fb64,-43.204757,-22.913723,road_closed,road_closed_event,carnaval rio,2019-03-01 22:58:00,2019-03-02 11:57:00,780,-1 days +11:01:00.000000000,road_closed_road_closed_event,684117.1022616854,7464907.72304945,1551481080000.0,1551527820000.0,22
3a1b7800-aa3b-35ae-be82-12885cbb146c,-43.231029,-22.913934,road_closed,road_closed_event,jogo vasco e flamengo,2019-03-31 16:58:00,2019-03-31 23:56:00,419,-1 days +17:02:00.000000000,road_closed_road_closed_event,681421.8039513939,7464917.005279877,1554051480000.0,1554076560000.0,1
3a262ec1-86f2-3886-a423-482d8a977339,-43.29771,-22.886048,road_closed,road_closed_event,confraria bebidinha,2019-02-23 22:10:00,2019-02-23 22:13:00,4,-1 days +23:57:00.000000000,road_closed_road_closed_event,674617.4165522687,7468085.594427224,1550959800000.0,1550959980000.0,68
3a53d486-7ee7-3150-be66-0fe63e1178bc,-43.30316,-22.83567,road_closed,road_closed_event,grbc deixa atravesso,2019-02-24 16:55:00,2019-02-24 22:57:00,361,-1 days +17:58:00.000000000,road_closed_road_closed_event,674122.4533251306,7473670.4987108335,1551027300000.0,1551049020000.0,71
3a604d24-8bd5-3ad8-a4a5-5d9a08275900,-43.20407700000001,-22.912136,road_closed,road_closed_event,queda arvore,2019-03-14 20:46:00,2019-03-14 21:46:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,684189.003289469,7465082.610716382,1552596360000.0,1552599960000.0,36
3a7c2784-73d3-34d4-8513-a07934be226d,-43.188761,-22.978298,road_closed,road_closed_event,reveillon,2019-01-01 03:32:00,2019-01-01 04:31:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685669.8466849069,7457736.720335346,1546313520000.0,1546317060000.0,8
3a7edfcc-56c6-3529-9fec-2b924128a32b,-43.275833,-22.993978,road_closed,road_closed_event,obras via,2019-02-12 12:13:00,2019-02-12 22:54:00,638,-1 days +13:19:00.000000000,road_closed_road_closed_event,676721.7644803161,7456107.9628753085,1549973580000.0,1550012040000.0,87
3a830741-ff7d-37c1-83ab-e9613d52bc92,-43.178247,-22.949682,weatherhazard,no_subtype,varios buracos,2019-02-26 17:59:00,2019-02-26 18:28:00,30,-1 days +23:31:00.000000000,weatherhazard_no_subtype,686787.2127749152,7460892.263531594,1551203940000.0,1551205680000.0,104
3a868e45-0f40-3ae8-9a43-e53d6f77e648,-43.188761,-22.978298,road_closed,road_closed_event,reveillon,2019-01-01 13:36:00,2019-01-01 14:35:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685669.8466849069,7457736.720335346,1546349760000.0,1546353300000.0,8
3aa36376-2107-3057-b0e0-c0adadb5a2f3,-43.189301,-22.984452,road_closed,road_closed_event,reveillon,2019-01-01 10:34:00,2019-01-01 10:34:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,685606.0670192422,7457055.921171134,1546338840000.0,1546338840000.0,8
3abb5418-a447-380a-a03a-dcd5108d2e1c,-43.338469,-22.952187,road_closed,road_closed_event,banda carnavalesca incha,2019-02-24 17:30:00,2019-02-24 20:57:00,208,-1 days +20:33:00.000000000,road_closed_road_closed_event,670352.8776678834,7460809.694720257,1551029400000.0,1551041820000.0,111
3ad3e070-39e1-34c2-8801-2c2c1d2d8de3,-43.19367,-22.952483,road_closed,road_closed_event,bloco carnavalesco,2019-03-09 19:56:00,2019-03-09 23:56:00,241,-1 days +20:00:00.000000000,road_closed_road_closed_event,685201.6850414068,7460601.620966721,1552161360000.0,1552175760000.0,44
3adb06ad-9bbd-3585-9cb2-e2a180d13674,-43.177827,-22.950236,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-02-13 14:56:00,2019-02-18 02:28:00,6426,-5 days +12:28:00.000000000,weatherhazard_no_subtype,686829.5251739747,7460830.3802807415,1550069760000.0,1550456880000.0,104
3adb9233-c66c-322d-9559-457cf6473491,-43.174354,-22.914947,road_closed,road_closed_event,reveillon,2018-12-31 21:26:00,2019-01-01 06:57:00,572,-1 days +14:29:00.000000000,road_closed_road_closed_event,687234.2349708809,7464733.797317625,1546291560000.0,1546325820000.0,76
3ae363a6-ea01-314b-baa5-e9be5539664b,-43.226111,-22.974481,road_closed,road_closed_event,bloco suvaco cristo,2019-02-24 11:18:00,2019-02-24 16:00:00,283,-1 days +19:18:00.000000000,road_closed_road_closed_event,681845.3480729649,7458206.190322323,1551007080000.0,1551024000000.0,55
3b123a24-1714-37df-9990-c2e2edd3bd7b,-43.224998,-22.917272,road_closed,road_closed_event,bloco ipe,2019-02-23 21:09:00,2019-02-23 21:10:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,682036.008508015,7464539.917165202,1550956140000.0,1550956200000.0,17
3b12f2dd-2e16-343e-8090-aeef8264e16a,-43.184221,-22.947323,road_closed,road_closed_event,bloco boka espuma,2019-03-11 01:06:00,2019-03-11 01:08:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,686177.7741837086,7461161.08024171,1552266360000.0,1552266480000.0,6
3b150576-cb3b-3cf6-b17d-58bc06861a0e,-43.282687,-22.903127,road_closed,road_closed_event,banda meier,2019-03-02 23:31:00,2019-03-03 00:32:00,62,-1 days +22:59:00.000000000,road_closed_road_closed_event,676136.7086029177,7466176.489377664,1551569460000.0,1551573120000.0,2
3b216f77-1c26-31fc-b731-7141b9d9eed7,-43.201428,-22.910293,road_closed,road_closed_event,bloco cidade,2019-03-02 13:56:00,2019-03-02 20:57:00,421,-1 days +16:59:00.000000000,road_closed_road_closed_event,684463.2409565877,7465283.378891874,1551534960000.0,1551560220000.0,22
3b2c02e5-3a0b-3944-85e1-51409b02d8cc,-43.18708400000001,-22.97504,road_closed,road_closed_event,reveillon,2019-01-01 07:33:00,2019-01-01 07:33:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,685846.2535668681,7458095.381656231,1546327980000.0,1546327980000.0,8
3b2e0ec8-6cd3-3cad-878b-7e8c5d4476ad,-43.177827,-22.950234,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2018-12-14 23:30:00,2018-12-15 12:13:00,764,-1 days +11:17:00.000000000,weatherhazard_no_subtype,686829.5279214354,7460830.601757247,1544830200000.0,1544875980000.0,78
3b32a36f-ddff-3b3c-a3a2-e072eb8365e7,-43.188022,-22.90448,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,685846.4201542987,7465910.220543282,1553444220000.0,1553444280000.0,7
3b3cf5ae-fcf1-3b56-ba0e-7969ea08945a,-43.196154,-22.914136,road_closed,road_closed_event,desfile campeas,2019-03-09 22:22:00,2019-03-10 14:56:00,995,-1 days +07:26:00.000000000,road_closed_road_closed_event,684999.0547479036,7464851.193226052,1552170120000.0,1552229760000.0,10
3b3e1989-37f4-3f66-8520-9d8d7e7fbcda,-43.175286,-22.913426,weatherhazard,no_subtype,alteracao sentido fluxo rua mestre valentim entra a av luis vasconcelos e a rua teixeira freitas,2019-02-18 09:22:00,2019-02-18 10:30:00,69,-1 days +22:52:00.000000000,weatherhazard_no_subtype,687140.7176652793,7464903.415928392,1550481720000.0,1550485800000.0,60
3b452113-3493-39f4-80db-c874611019ac,-43.219527,-22.91916,road_closed,road_closed_event,banda haddock,2019-02-23 18:55:00,2019-02-24 00:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,682594.6847122725,7464324.064685017,1550948100000.0,1550969880000.0,17
3b5ddd53-2e25-353c-8aa5-d6c493a063d5,-43.200786,-22.913196,road_closed,road_closed_event,carnaval rio,2019-03-02 12:18:00,2019-03-02 12:21:00,4,-1 days +23:57:00.000000000,road_closed_road_closed_event,684525.1689101066,7464961.104776507,1551529080000.0,1551529260000.0,22
3b69cdb1-940c-3281-b5ec-5c37dab60267,-43.198432,-22.977135,road_closed,road_closed_event,reveillon,2018-12-31 21:26:00,2019-01-01 06:57:00,572,-1 days +14:29:00.000000000,road_closed_road_closed_event,684679.8258855795,7457877.716899544,1546291560000.0,1546325820000.0,90
3b6a7b91-091c-3f28-9803-583407396ea5,-43.195146,-22.917005,road_closed,road_closed_event,carnaval rio,2019-03-02 12:18:00,2019-03-02 12:19:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,685098.5591927202,7464532.220273976,1551529080000.0,1551529140000.0,22
3b70e730-368f-3439-bf5f-145228be14a0,-43.233805,-22.994238,road_closed,road_closed_event,remocao e poda arvores,2019-03-31 02:46:00,2019-03-31 07:56:00,311,-1 days +18:50:00.000000000,road_closed_road_closed_event,681030.1005323189,7456027.88890598,1554000360000.0,1554018960000.0,116
3b75244c-0b87-3e2d-b274-ad604c0378b3,-43.217303,-22.918273000000006,road_closed,road_closed_event,bloco urubuzada,2019-02-23 13:55:00,2019-02-23 19:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,682824.0069956221,7464419.524273717,1550930100000.0,1550951760000.0,17
3b8404d3-f814-3e2a-94d9-fd4b8b3dcc19,-43.1907,-22.919116,road_closed,road_closed_event,grbc badalo santa tereza,2019-02-22 18:56:00,2019-02-23 00:59:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,685551.7536612542,7464292.850789081,1550861760000.0,1550883540000.0,84
3b86bfeb-ce80-39a6-8f10-3a29bc4e0968,-43.205095,-22.986402,road_closed,road_closed_event,simpatia e quase amor,2019-02-24 20:58:00,2019-02-24 22:57:00,118,-1 days +22:01:00.000000000,road_closed_road_closed_event,683984.0850629687,7456859.885551618,1551041880000.0,1551049020000.0,40
3b872884-58f2-3506-8e07-f19778c27895,-43.282377,-22.902973,road_closed,road_closed_event,banda meier,2019-03-02 22:29:00,2019-03-02 22:54:00,26,-1 days +23:35:00.000000000,road_closed_road_closed_event,676168.7095406968,7466193.1711988915,1551565740000.0,1551567240000.0,2
3bb5e912-b851-3014-b169-7df8aadb8788,-43.184466,-22.902022,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:18:00,2019-03-24 16:18:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,686214.5864326139,7466177.9169100365,1553444280000.0,1553444280000.0,7
3bdc9afb-20c8-38ba-8a49-274845076cef,-43.234649,-22.994814,road_closed,road_closed_event,deslizamento encosta,2019-02-07 22:52:00,2019-02-08 06:53:00,482,-1 days +15:59:00.000000000,road_closed_road_closed_event,680942.80574492,7455965.146761715,1549579920000.0,1549608780000.0,54
3bea9967-ddd5-341c-b51d-6e44c8a81778,-43.203155,-22.925035,road_closed,road_closed_event,operacao policial,2019-02-08 16:37:00,2019-02-08 18:36:00,120,-1 days +22:01:00.000000000,road_closed_road_closed_event,684266.1346660347,7463653.062232741,1549643820000.0,1549650960000.0,115
3bf91c10-0464-3830-b0d8-52c39a72f70a,-43.233695,-22.993613,road_closed,road_closed_event,remocao e poda arvores,2019-03-31 02:46:00,2019-03-31 07:56:00,311,-1 days +18:50:00.000000000,road_closed_road_closed_event,681042.2114517984,7456096.963332354,1554000360000.0,1554018960000.0,116
3c10208d-98fd-357e-9e0d-c3ccb34b7daf,-43.196619,-22.909662,road_closed,road_closed_event,desfile campeas,2019-03-09 22:22:00,2019-03-10 14:56:00,995,-1 days +07:26:00.000000000,road_closed_road_closed_event,684957.427129857,7465347.215243535,1552170120000.0,1552229760000.0,10
